1.000000000000000021e-02	1.039430000000000041e-04	5.814012899999999873e-02	1.000000000000000021e-02	-1.749318139999999910e-01	2.347059449999999992e-01	5.814012918000000418e+00
1.035261699999999972e-02	1.114020000000000017e-04	6.019020900000000146e-02	1.035261699999999972e-02	-1.693377980000000116e-01	2.416360260000000038e-01	5.814008759000000026e+00
1.071766900000000085e-02	1.193969999999999954e-04	6.231257300000000304e-02	1.071766900000000085e-02	-1.633571259999999914e-01	2.486541730000000061e-01	5.814004300999999764e+00
1.109559300000000082e-02	1.279660000000000010e-04	6.450976999999999406e-02	1.109559300000000082e-02	-1.569651189999999863e-01	2.557448429999999995e-01	5.813999523999999752e+00
1.148684300000000005e-02	1.371490000000000111e-04	6.678443800000000152e-02	1.148684300000000005e-02	-1.501359840000000001e-01	2.628896629999999957e-01	5.813994402999999700e+00
1.189188899999999924e-02	1.469909999999999891e-04	6.913930899999999602e-02	1.189188899999999924e-02	-1.428428870000000017e-01	2.700670430000000066e-01	5.813988915999999563e+00
1.231121699999999930e-02	1.575389999999999972e-04	7.157721000000000222e-02	1.231121699999999930e-02	-1.350580480000000139e-01	2.772517500000000190e-01	5.813983033999999606e+00
1.274533299999999932e-02	1.688449999999999868e-04	7.410106700000000657e-02	1.274533299999999932e-02	-1.267528950000000043e-01	2.844144290000000241e-01	5.813976730000000259e+00
1.319475500000000072e-02	1.809620000000000065e-04	7.671391099999999574e-02	1.319475500000000072e-02	-1.178982729999999979e-01	2.915210750000000184e-01	5.813969973999999930e+00
1.366002499999999925e-02	1.939479999999999937e-04	7.941887799999999831e-02	1.366002499999999925e-02	-1.084647239999999985e-01	2.985324389999999828e-01	5.813962733000000327e+00
1.414170200000000079e-02	2.078659999999999915e-04	8.221921699999999722e-02	1.414170200000000079e-02	-9.842286499999999827e-02	3.054033840000000000e-01	5.813954973000000415e+00
1.464036299999999999e-02	2.227820000000000093e-04	8.511828800000000028e-02	1.464036299999999999e-02	-8.774387300000000001e-02	3.120821770000000162e-01	5.813946655999999713e+00
1.515660800000000023e-02	2.387690000000000038e-04	8.811957300000000659e-02	1.515660800000000023e-02	-7.640011100000000666e-02	3.185097239999999941e-01	5.813937742000000242e+00
1.569105599999999837e-02	2.559039999999999948e-04	9.122667299999999424e-02	1.569105599999999837e-02	-6.436592400000000491e-02	3.246187520000000104e-01	5.813928188000000219e+00
1.624435000000000115e-02	2.742670000000000221e-04	9.444331899999999780e-02	1.624435000000000115e-02	-5.161864099999999983e-02	3.303329549999999837e-01	5.813917949000000363e+00
1.681715400000000082e-02	2.939479999999999849e-04	9.777337099999999781e-02	1.681715400000000082e-02	-3.813982300000000325e-02	3.355661079999999741e-01	5.813906976000000171e+00
1.741015699999999902e-02	3.150420000000000238e-04	1.012208259999999999e-01	1.741015699999999902e-02	-2.391680599999999879e-02	3.402211989999999742e-01	5.813895214999999617e+00
1.802406900000000020e-02	3.376489999999999787e-04	1.047898220000000047e-01	1.802406900000000020e-02	-8.944590000000000526e-03	3.441895950000000148e-01	5.813882610000000284e+00
1.865962900000000049e-02	3.618779999999999935e-04	1.084846420000000061e-01	1.865962900000000049e-02	6.771860999999999679e-03	3.473503290000000132e-01	5.813869100999999873e+00
1.931760000000000074e-02	3.878449999999999975e-04	1.123097200000000018e-01	1.931760000000000074e-02	2.321486000000000036e-02	3.495695630000000276e-01	5.813854622000000028e+00
1.999877300000000094e-02	4.156750000000000072e-04	1.162696470000000037e-01	1.999877300000000094e-02	4.035071700000000122e-02	3.507003570000000181e-01	5.813839104999999563e+00
2.070396399999999831e-02	4.455020000000000182e-04	1.203691729999999960e-01	2.070396399999999831e-02	5.812588700000000108e-02	3.505828779999999867e-01	5.813822475000000267e+00
2.143402200000000049e-02	4.774690000000000054e-04	1.246132189999999973e-01	2.143402200000000049e-02	7.646252400000000393e-02	3.490452399999999789e-01	5.813804651999999962e+00
2.218982300000000088e-02	5.117290000000000467e-04	1.290068749999999931e-01	2.218982300000000088e-02	9.525343899999999531e-02	3.459052049999999934e-01	5.813785550000000413e+00
2.297227500000000033e-02	5.484469999999999753e-04	1.335554120000000122e-01	2.297227500000000033e-02	1.143565349999999953e-01	3.409730209999999873e-01	5.813765078000000308e+00
2.378231800000000021e-02	5.877989999999999604e-04	1.382642880000000130e-01	2.378231800000000021e-02	1.335888399999999865e-01	3.340557310000000224e-01	5.813743137000000338e+00
2.462092399999999889e-02	6.299740000000000504e-04	1.431391489999999933e-01	2.462092399999999889e-02	1.527204070000000025e-01	3.249633040000000084e-01	5.813719622999999892e+00
2.548910100000000012e-02	6.751749999999999722e-04	1.481858430000000115e-01	2.548910100000000012e-02	1.714684670000000133e-01	3.135169620000000101e-01	5.813694422000000195e+00
2.638789100000000012e-02	7.236169999999999668e-04	1.534104219999999907e-01	2.638789100000000012e-02	1.894924269999999911e-01	2.995600219999999814e-01	5.813667413000000117e+00
2.731837399999999944e-02	7.755350000000000481e-04	1.588191509999999917e-01	2.731837399999999944e-02	2.063905119999999982e-01	2.829714890000000205e-01	5.813638467999999726e+00
2.828166799999999939e-02	8.311759999999999851e-04	1.644185149999999873e-01	2.828166799999999939e-02	2.216990550000000060e-01	2.636824010000000107e-01	5.813607445999999790e+00
2.927892899999999868e-02	8.908079999999999861e-04	1.702152249999999978e-01	2.927892899999999868e-02	2.348956590000000066e-01	2.416946259999999957e-01	5.813574199999999692e+00
3.031135500000000163e-02	9.547170000000000005e-04	1.762162310000000010e-01	3.031135500000000163e-02	2.454075410000000068e-01	2.171013310000000085e-01	5.813538570000000405e+00
3.138018599999999741e-02	1.023208999999999968e-03	1.824287250000000138e-01	3.138018599999999741e-02	2.526262910000000028e-01	1.901077439999999952e-01	5.813500385000000215e+00
3.248670699999999661e-02	1.096612000000000064e-03	1.888601520000000034e-01	3.248670699999999661e-02	2.559299820000000003e-01	1.610502010000000039e-01	5.813459461999999967e+00
3.363224499999999811e-02	1.175279999999999901e-03	1.955182159999999947e-01	3.363224499999999811e-02	2.547128850000000000e-01	1.304108009999999929e-01	5.813415605000000319e+00
3.481817599999999929e-02	1.259588000000000070e-03	2.024108930000000084e-01	3.481817599999999929e-02	2.484220490000000059e-01	9.882463599999999349e-02	5.813368603999999884e+00
3.604592599999999897e-02	1.349940999999999901e-03	2.095464390000000010e-01	3.604592599999999897e-02	2.365986589999999889e-01	6.707653199999999427e-02	5.813318233000000390e+00
3.731696799999999897e-02	1.446772000000000032e-03	2.169333979999999995e-01	3.731696799999999897e-02	2.189206850000000038e-01	3.608490500000000045e-02	5.813264251999999743e+00
3.863282999999999995e-02	1.550544999999999961e-03	2.245806140000000117e-01	3.863282999999999995e-02	1.952421169999999928e-01	6.871664000000000418e-03	5.813206401999999606e+00
3.999509100000000344e-02	1.661757000000000034e-03	2.324972389999999944e-01	3.999509100000000344e-02	1.656234619999999991e-01	-1.948092300000000068e-02	5.813144406000000153e+00
4.140538800000000130e-02	1.780939999999999954e-03	2.406927470000000124e-01	4.140538800000000130e-02	1.303485319999999892e-01	-4.188314299999999768e-02	5.813077966999999902e+00
4.286541399999999752e-02	1.908666000000000052e-03	2.491769420000000124e-01	4.286541399999999752e-02	8.992400300000000235e-02	-5.929521399999999887e-02	5.813006768000000157e+00
4.437692299999999868e-02	2.045545000000000176e-03	2.579599710000000101e-01	4.437692299999999868e-02	4.506063700000000061e-02	-7.078241600000000078e-02	5.812930467000000156e+00
4.594173099999999954e-02	2.192232000000000122e-03	2.670523329999999751e-01	4.594173099999999954e-02	-3.362032999999999949e-03	-7.556120199999999398e-02	5.812848701000000062e+00
4.756171700000000335e-02	2.349430000000000008e-03	2.764648980000000145e-01	4.756171700000000335e-02	-5.434307199999999921e-02	-7.303071399999999658e-02	5.812761078000000303e+00
4.923882599999999943e-02	2.517890000000000059e-03	2.862089099999999831e-01	4.923882599999999943e-02	-1.068132259999999972e-01	-6.278648300000000404e-02	5.812667180000000045e+00
5.097507300000000269e-02	2.698416999999999830e-03	2.962960069999999724e-01	5.097507300000000269e-02	-1.596867720000000046e-01	-4.461589600000000211e-02	5.812566559000000410e+00
