1.000000000000000000e+00	7.665476000000000234e-02	4.170765490000000186e-01	1.000000000000000000e+00	4.819051299999999732e-02	4.375214640000000266e-01	4.170765490000000186e-01
1.019438905999999978e+00	7.669741600000000437e-02	4.251867799999999864e-01	1.019438905999999978e+00	4.836655399999999910e-02	4.460306620000000222e-01	4.170792159999999749e-01
1.039255682999999930e+00	7.674179700000000048e-02	4.334548180000000195e-01	1.039255682999999930e+00	4.854986900000000244e-02	4.547054540000000089e-01	4.170819800000000188e-01
1.059457676000000070e+00	7.678797399999999496e-02	4.418837380000000259e-01	1.059457676000000070e+00	4.874077200000000165e-02	4.635490640000000107e-01	4.170848429999999829e-01
1.080052374999999953e+00	7.683602300000000329e-02	4.504766780000000193e-01	1.080052374999999953e+00	4.893959199999999704e-02	4.725647749999999925e-01	4.170878089999999760e-01
1.101047410999999920e+00	7.688602199999999831e-02	4.592368350000000099e-01	1.101047410999999920e+00	4.914667100000000288e-02	4.817559359999999957e-01	4.170908810000000244e-01
1.122450568000000093e+00	7.693805099999999342e-02	4.681674679999999755e-01	1.122450568000000093e+00	4.936237000000000263e-02	4.911259609999999998e-01	4.170940630000000149e-01
1.144269779000000042e+00	7.699219599999999886e-02	4.772719009999999984e-01	1.144269779000000042e+00	4.958706499999999961e-02	5.006783270000000341e-01	4.170973570000000019e-01
1.166513131999999953e+00	7.704854599999999554e-02	4.865535229999999878e-01	1.166513131999999953e+00	4.982115100000000102e-02	5.104165800000000086e-01	4.171007680000000106e-01
1.189188871000000036e+00	7.710719200000000495e-02	4.960157900000000120e-01	1.189188871000000036e+00	5.006503799999999921e-02	5.203443330000000477e-01	4.171042990000000117e-01
1.212305401000000060e+00	7.716823200000000327e-02	5.056622250000000207e-01	1.212305401000000060e+00	5.031916100000000114e-02	5.304652669999999626e-01	4.171079540000000030e-01
1.235871291999999899e+00	7.723176700000000672e-02	5.154964189999999835e-01	1.235871291999999899e+00	5.058397199999999788e-02	5.407831339999999987e-01	4.171117349999999835e-01
1.259895277999999896e+00	7.729790200000000167e-02	5.255220350000000540e-01	1.259895277999999896e+00	5.085994399999999721e-02	5.513017569999999479e-01	4.171156480000000055e-01
1.284386264000000111e+00	7.736674699999999960e-02	5.357428069999999876e-01	1.284386264000000111e+00	5.114757500000000068e-02	5.620250319999999800e-01	4.171196959999999843e-01
1.309353326999999956e+00	7.743841699999999550e-02	5.461625420000000286e-01	1.309353326999999956e+00	5.144738699999999720e-02	5.729569279999999765e-01	4.171238820000000014e-01
1.334805723999999971e+00	7.751303299999999508e-02	5.567851230000000484e-01	1.334805723999999971e+00	5.175992399999999882e-02	5.841014869999999748e-01	4.171282099999999993e-01
1.360752885999999995e+00	7.759071900000000244e-02	5.676145059999999631e-01	1.360752885999999995e+00	5.208576000000000178e-02	5.954628299999999985e-01	4.171326850000000031e-01
1.387204434000000042e+00	7.767160800000000309e-02	5.786547269999999799e-01	1.387204434000000042e+00	5.242549600000000198e-02	6.070451510000000050e-01	4.171373110000000106e-01
1.414170170000000004e+00	7.775583599999999485e-02	5.899099009999999588e-01	1.414170170000000004e+00	5.277976000000000195e-02	6.188527249999999924e-01	4.171420900000000209e-01
1.441660090999999921e+00	7.784354799999999852e-02	6.013842219999999683e-01	1.441660090999999921e+00	5.314921499999999965e-02	6.308899040000000014e-01	4.171470279999999753e-01
1.469684385999999954e+00	7.793489100000000613e-02	6.130819690000000044e-01	1.469684385999999954e+00	5.353455199999999914e-02	6.431611200000000306e-01	4.171521280000000109e-01
1.498253443000000074e+00	7.803002500000000285e-02	6.250075010000000209e-01	1.498253443000000074e+00	5.393650099999999781e-02	6.556708850000000366e-01	4.171573940000000147e-01
1.527377849999999926e+00	7.812911100000000109e-02	6.371652660000000079e-01	1.527377849999999926e+00	5.435582299999999756e-02	6.684237950000000428e-01	4.171628299999999845e-01
1.557068405000000100e+00	7.823232200000000691e-02	6.495597969999999943e-01	1.557068405000000100e+00	5.479332099999999900e-02	6.814245249999999476e-01	4.171684399999999737e-01
1.587336110999999939e+00	7.833983799999999498e-02	6.621957149999999626e-01	1.587336110999999939e+00	5.524983700000000303e-02	6.946778359999999930e-01	4.171742270000000086e-01
1.618192188000000087e+00	7.845184400000000668e-02	6.750777340000000404e-01	1.618192188000000087e+00	5.572625300000000337e-02	7.081885719999999607e-01	4.171801960000000031e-01
1.649648073999999909e+00	7.856853900000000668e-02	6.882106580000000307e-01	1.649648073999999909e+00	5.622349799999999675e-02	7.219616599999999496e-01	4.171863499999999836e-01
1.681715427999999957e+00	7.869012599999999913e-02	7.015993860000000470e-01	1.681715427999999957e+00	5.674254699999999735e-02	7.360021140000000406e-01	4.171926919999999761e-01
1.714406136000000025e+00	7.881681999999999577e-02	7.152489130000000417e-01	1.714406136000000025e+00	5.728442300000000098e-02	7.503150320000000484e-01	4.171992259999999786e-01
1.747732314999999925e+00	7.894884700000000255e-02	7.291643309999999989e-01	1.747732314999999925e+00	5.785020200000000334e-02	7.649055970000000482e-01	4.172059559999999889e-01
1.781706320000000066e+00	7.908644099999999344e-02	7.433508300000000180e-01	1.781706320000000066e+00	5.844101399999999946e-02	7.797790780000000144e-01	4.172128829999999788e-01
1.816340741000000092e+00	7.922984800000000549e-02	7.578137050000000041e-01	1.816340741000000092e+00	5.905804500000000345e-02	7.949408310000000144e-01	4.172200119999999735e-01
1.851648417999999907e+00	7.937932699999999953e-02	7.725583510000000320e-01	1.851648417999999907e+00	5.970254299999999681e-02	8.103962940000000170e-01	4.172273440000000000e-01
1.887642437000000006e+00	7.953514500000000154e-02	7.875902679999999823e-01	1.887642437000000006e+00	6.037581799999999776e-02	8.261509929999999446e-01	4.172348810000000019e-01
1.924336140999999945e+00	7.969758700000000029e-02	8.029150670000000378e-01	1.924336140999999945e+00	6.107924800000000265e-02	8.422105359999999541e-01	4.172426269999999771e-01
1.961743129999999891e+00	7.986694699999999369e-02	8.185384629999999939e-01	1.961743129999999891e+00	6.181427899999999975e-02	8.585806139999999642e-01	4.172505819999999810e-01
1.999877270999999901e+00	8.004353300000000004e-02	8.344662859999999460e-01	1.999877270999999901e+00	6.258243099999999393e-02	8.752669990000000455e-01	4.172587480000000126e-01
2.038752697000000058e+00	8.022767100000000040e-02	8.507044759999999872e-01	2.038752697000000058e+00	6.338530100000000500e-02	8.922755460000000305e-01	4.172671250000000165e-01
2.078383818999999910e+00	8.041969899999999727e-02	8.672590909999999820e-01	2.078383818999999910e+00	6.422456699999999630e-02	9.096121849999999620e-01	4.172757140000000198e-01
2.118785325999999802e+00	8.061997099999999861e-02	8.841363049999999557e-01	2.118785325999999802e+00	6.510199099999999794e-02	9.272829230000000367e-01	4.172845139999999953e-01
2.159972194999999928e+00	8.082885800000000343e-02	9.013424100000000383e-01	2.159972194999999928e+00	6.601942299999999375e-02	9.452938389999999691e-01	4.172935249999999985e-01
2.201959690999999886e+00	8.104675100000000021e-02	9.188838219999999612e-01	2.201959690999999886e+00	6.697880700000000131e-02	9.636510830000000194e-01	4.173027440000000032e-01
2.244763378000000031e+00	8.127405399999999835e-02	9.367670790000000025e-01	2.244763378000000031e+00	6.798218100000000264e-02	9.823608700000000526e-01	4.173121710000000095e-01
